1369085402,2108590
1369087201,2108797
1369089002,2109000
1369090801,2109192
1369092602,2109347
1369094401,2109527
1369096201,2109690
1369098001,2110000
1369099802,2110260
1369101601,2110497
1369103402,2110887
1369105201,2111145
1369107001,2111407
1369108802,2111745
1369110601,2112022
1369112402,2112235
1369114201,2112460
1369116001,2112732
1369117801,2112900
1369119602,2113090
1369121401,2113282
1369123202,2113450
1369125001,2113682
1369126801,2113990
1369128601,2114297
1369130402,2114647
1369132202,2114967
1369134001,2115332
1369135802,2115760
1369137601,2116262
1369139402,2116735
1369141201,2117115
1369143002,2117632
1369144801,2118017
1369146602,2118397
1369148401,2118807
1369150202,2119235
1369152001,2119647
1369153802,2120150
1369155601,2120570
1369157402,2120970
1369159201,2121307
1369161002,2121597
1369162801,2121915
1369164601,2122247
1369166402,2122502
1369168201,2122827
1369170002,2123025
1369171801,2123245
1369173602,2123422
1369175401,2123607
1369177202,2123902
1369179001,2124020
1369180801,2124192
1369182602,2124350
1369184401,2124582
1369186202,2124832
1369188001,2125017
1369189802,2125232
1369191601,2125410
1369193401,2125570
1369195202,2125777
1369197001,2125945
1369198802,2126322
1369200601,2126497
1369202402,2126647
1369204201,2126840
1369206001,2127017
1369207801,2127260
1369209601,2127500
1369211401,2127730
1369213201,2128085
1369215002,2128387
1369216801,2128710
1369218602,2129177
1369220401,2129492
1369222201,2129682
1369224001,2130052
1369225801,2130485
1369227602,2130945
1369229401,2131285
1369231202,2131655
1369233001,2132160
1369234801,2132642
1369236601,2133040
1369238403,2133477
1369240201,2133897
1369242001,2134312
1369243801,2134702
1369245601,2135060
1369247402,2135390
1369249201,2135662
1369251002,2136020
1369252801,2136260
1369254602,2136582
1369256401,2136790
1369258202,2137147
1369260001,2137510
1369261801,2137577
1369263601,2137785
1369265401,2138000
1369267202,2138220
1369269001,2138440
1369270802,2138652
1369272602,2138850
1369274401,2139020
1369276202,2139275
1369278001,2139450
1369279802,2139607
1369281601,2139800
1369283401,2139995
1369285202,2140235
1369287001,2140382
1369288802,2140557
1369290601,2140752
1369292402,2140967
1369294201,2141167
1369296002,2141330
1369297801,2141605
1369299602,2141840
1369301401,2142237
1369303201,2142492
1369305001,2142852
1369306801,2143187
1369308602,2143522
1369310401,2143945
1369312202,2144340
1369314001,2144847
1369315802,2145322
1369317601,2145717
1369319402,2146162
1369321201,2146567
1369323001,2147002
1369324801,2147382
1369326601,2147757
1369328402,2148160
1369330202,2148560
1369332001,2149007
1369333801,2149327
1369335602,2149605
1369337401,2149957
1369339202,2150195
1369341001,2150490
1369342801,2150707
1369344601,2150895
1369346402,2151125
1369348201,2151312
1369350002,2151467
1369351801,2151667
1369353601,2151832
1369355401,2152052
1369357201,2152235
1369359002,2152445
1369360801,2152622
1369362602,2152780
1369364401,2152967
1369366202,2153142
1369368001,2153362
1369369802,2153570
1369371601,2153697
1369373401,2153900
1369375201,2154072
1369377001,2154195
1369378802,2154375
1369380601,2154607
1369382401,2154795
1369384202,2155045
1369386001,2155322
1369387802,2155685
1369389601,2155980
1369391402,2156342
1369393201,2156622
1369395001,2156955
1369396801,2157337
1369398601,2157730
1369400402,2158065
1369402201,2158400
1369404002,2158740
1369405801,2159180
1369407602,2159597
1369409401,2159975
1369411202,2160387
1369413001,2160740
1369414801,2161152
1369416602,2161517
1369418401,2161850
1369420202,2162140
1369422001,2162477
1369423801,2162797
1369425601,2163205
1369427402,2163492
1369429201,2163737
1369431001,2164055
1369432801,2164277
1369434602,2164437
1369436402,2164595
1369438201,2164785
1369440002,2164970
1369441801,2165127
1369443602,2165270
1369445401,2165415
1369447201,2165647
1369449002,2165867
1369450801,2166022
1369452602,2166260
1369454401,2166440
1369456202,2166610
1369458001,2166817
1369459802,2167017
1369461601,2167162
1369463411,2167435
1369465202,2167712
1369467001,2167965
1369468802,2168160
1369470601,2168385
1369472401,2168682
1369474202,2168955
1369476002,2169202
1369477801,2169477
1369479601,2169827
1369481401,2170145
1369483201,2170517
1369485001,2170697
1369486802,2171067
1369488601,2171445
1369490401,2171792
1369492202,2172155
1369494002,2172515
1369495801,2172965
1369497601,2173257
1369499402,2173617
1369501201,2173882
1369503002,2174115
1369504802,2174405
1369506601,2174705
1369508401,2174902
1369510201,2175207
1369512001,2175467
1369513802,2175757
1369515601,2175902
1369517402,2176100
1369519201,2176200
1369521002,2176332
1369522801,2176447
1369524602,2176577
1369526401,2176697
1369528202,2176797
1369530001,2176972
1369531802,2177085
1369533601,2177162
1369535401,2177287
1369537202,2177372
1369539001,2177485
1369540802,2177612
1369542601,2177707
1369544402,2177812
1369546201,2178012
1369548002,2178162
1369549801,2178280
1369551601,2178415
1369553402,2178600
1369555201,2178770
1369557002,2178972
1369558801,2179152
1369560601,2179352
1369562402,2179540
1369564201,2179760
1369566002,2180037
1369567801,2180337
1369569601,2180592
1369571401,2180822
1369573201,2181105
1369575002,2181352
1369576801,2181602
1369578602,2181832
1369580401,2182085
1369582202,2182330
1369584001,2182565
1369585801,2182845
1369587602,2183065
1369589402,2183315
1369591202,2183620
1369593001,2183802
1369594802,2184007
1369596601,2184252
1369598401,2184395
1369600201,2184580
1369602002,2184717
1369603801,2184842
1369607401,2185145
1369609202,2185287
1369611001,2185407
1369612802,2185465
1369614601,2185545
1369616401,2185620
1369618202,2185702
1369620002,2185817
1369621801,2185945
1369623602,2186032
1369625401,2186112
1369627201,2186222
1369629002,2186327
1369630801,2186427
1369632602,2186557
1369634401,2186697
1369636201,2186800
1369638001,2186950
1369639802,2187045
1369641602,2187177
1369643401,2187365
1369645202,2187545
1369647001,2187692
1369648802,2187852
1369650601,2188047
1369652402,2188302
1369654201,2188520
1369656002,2188747
1369657801,2188930
1369659601,2189180
1369661402,2189392
1369663201,2189612
1369665001,2189852
1369666801,2190137
1369668602,2190450
1369670401,2190735
1369672202,2191017
1369674001,2191295
1369675801,2191597
1369677601,2191877
1369679401,2192127
1369681202,2192360
1369683001,2192575
1369684802,2192742
1369686601,2192957
1369688402,2193135
1369690202,2193322
1369692001,2193422
1369693802,2193510
1369695601,2193645
1369697402,2193737
1369699201,2193837
1369701002,2193952
1369702801,2194060
1369704601,2194177
1369706401,2194305
1369708201,2194377
1369710002,2194532
1369711801,2194622
1369713602,2194752
1369715401,2194890
1369717202,2195000
1369719001,2195107
1369720801,2195220
1369722603,2195377
1369724402,2195497
1369726201,2195700
1369728002,2195867
1369729801,2196032
1369731602,2196215
1369733401,2196427
1369735201,2196610
1369737001,2196910
1369738801,2197107
1369740602,2197390
1369742401,2197647
1369744202,2197922
1369746002,2198225
1369747801,2198490
1369749602,2198795
1369751401,2199095
1369753201,2199407
1369755002,2199652
1369756801,2199972
1369758602,2200165
1369760401,2200495
1369762202,2200787
1369764001,2201120
1369765802,2201400
1369767601,2201617
1369769401,2201852
1369771201,2202052
1369773002,2202240
1369774801,2202387
1369776601,2202540
1369778402,2202667
1369780201,2202762
1369782002,2202852
1369783801,2202970
1369785602,2203067
1369787402,2203142
1369789201,2203282
1369791002,2203382
1369792801,2203492
1369794602,2203607
1369796401,2203730
1369798202,2203845
1369800001,2203950
1369801801,2204052
1369803602,2204172
1369805401,2204287
1369807202,2204425
1369809001,2204535
1369810801,2204662
1369812602,2204767
1369814401,2204922
1369816202,2205100
1369818001,2205255
1369819802,2205495
1369821601,2205600
1369823402,2205897
1369825201,2206110
1369827002,2206297
1369828801,2206530
1369830602,2206732
1369832401,2206905
1369834202,2207170
1369836001,2207372
1369837802,2207555
1369839601,2207755
1369841401,2208005
1369843201,2208172
1369845001,2208250
1369846802,2208375
1369848601,2208572
1369850401,2208702
1369852201,2208897
1369854002,2209015
1369855801,2209162
1369857602,2209357
1369859401,2209460
1369861201,2209590
1369863001,2209640
1369864801,2209772
1369866601,2209882
1369868401,2209957
1369870202,2210040
1369872001,2210120
1369873802,2210247
1369875602,2210327
1369877401,2210447
1369879201,2210537
1369881001,2210645
1369882802,2210735
1369884601,2210880
1369886402,2210975
1369888201,2211072
1369890002,2211175
1369891801,2211275
1369893601,2211370
1369895401,2211452
1369897201,2211585
1369899002,2211687
1369900801,2211805
1369902602,2211912
1369904401,2212070
1369906201,2212192
1369908002,2212295
1369909801,2212462
1369911602,2212585
1369913401,2212812
1369915202,2213015
1369917001,2213170
1369918802,2213380
1369920601,2213580
1369922402,2213785
1369924201,2214020
1369926001,2214165
1369927802,2214372
1369929601,2214530
1369931402,2214740
1369933201,2214927
1369935002,2215130
1369936801,2215337
1369938602,2215495
1369940401,2215745
1369942202,2216010
1369944001,2216182
1369945801,2216327
1369947602,2216467
1369949401,2216625
1369951202,2216827
1369953001,2216985
1369954802,2217052
1369956601,2217145
1369958401,2217230
1369960201,2217347
1369962002,2217425
1369963801,2217530
1369965601,2217640
1369967402,2217745
1369969201,2217862
1369971002,2217935
1369972801,2218097
1369974602,2218162
1369976401,2218322
1369978202,2218472
1369980001,2218617
1369981801,2218797
1369983602,2218935
1369985401,2219035
1369987202,2219217
1369989001,2219377
1369990802,2219547
1369992601,2219737
1369994401,2219942
1369996202,2220130
1369998001,2220330
1369999802,2220577
1370001601,2220715
1370003402,2221022
1370005201,2221227
1370007001,2221570
1370008801,2221727
1370010601,2222032
1370012402,2222192
1370014201,2222435
1370016002,2222665
1370017801,2222977
1370019601,2223265
1370021401,2223447
1370023201,2223637
1370025002,2223840
1370026801,2223990
1370028602,2224152
1370030401,2224285
1370032202,2224430
1370034001,2224575
1370035801,2224742
1370037601,2224860
1370039401,2224977
1370041202,2225082
1370043001,2225197
1370044802,2225315
1370046601,2225432
1370048401,2225775
1370050201,2226005
1370052001,2226280
1370053802,2226575
1370055601,2226790
1370057402,2226967
1370059201,2227242
1370061001,2227462
1370062801,2227675
1370064601,2228025
1370066402,2228277
1370068201,2228555
1370070002,2228725
1370071801,2228995
1370073602,2229187
1370075401,2229437
1370077202,2229710
1370079001,2229987
1370080802,2230342
1370082601,2230732
1370084401,2231077
1370086202,2231662
1370088001,2232002
1370089802,2232327
1370091601,2232657
1370093402,2233250
1370095201,2233565
1370097001,2233945
1370098802,2234280
1370100601,2234715
1370102402,2235095
1370104201,2235507
1370106002,2235937
1370107801,2236312
1370109601,2236650
1370111401,2236962
1370113202,2237270
1370115001,2237572
1370116801,2237822
1370118602,2238042
1370120401,2238272
1370122202,2238502
1370124001,2238700
1370125802,2238930
1370127601,2239060
1370129401,2239282
1370131201,2239392
1370133001,2239605
1370134802,2239725
1370136601,2239862
1370138402,2240005
1370140201,2240167
1370142002,2240295
1370143801,2240485
1370145602,2240622
1370147401,2240775
1370149201,2240965
1370151002,2241145
1370152801,2241305
1370154602,2241467
1370156402,2241652
1370158201,2241862
1370160002,2242110
1370161801,2242267
1370163601,2242552
1370165401,2242745
1370167201,2242972
1370169002,2243307
1370170801,2243492
1370172602,2243782
1370174401,2244160
1370176202,2244480
1370178001,2244787
1370179801,2245045
1370181602,2245430
1370183401,2245775
1370185202,2246082
1370187001,2246400
1370188802,2246742
1370190601,2247030
1370192401,2247357
1370194201,2247685
1370196001,2247932
1370197802,2248260
1370199601,2248470
1370201402,2248765
1370203201,2248942
1370205002,2249160
1370206801,2249325
1370208601,2249475
1370210402,2249612
1370212202,2249732
1370214001,2249810
1370215802,2249975
1370217601,2250110
1370219401,2250210
1370221201,2250337
1370223001,2250412
1370224802,2250520
1370226601,2250627
1370228402,2250812
1370230201,2250937
1370232001,2251075
1370233801,2251165
1370235601,2251387
1370237402,2251590
1370239201,2251747
1370241002,2251912
1370242802,2252020
1370244601,2252190
1370246402,2252322
1370248202,2252537
1370250001,2252730
1370251802,2252897
1370253601,2253127
1370255401,2253325
1370257202,2253502
1370259001,2253737
1370260802,2254095
1370262601,2254300
1370264402,2254532
1370266201,2254785
1370268001,2255090
1370269801,2255427
1370271601,2255707
1370273401,2256025
1370275201,2256252
1370277002,2256457
1370278801,2256737
1370280602,2257030
1370282401,2257270
1370284202,2257500
1370286001,2257687
1370287802,2257965
1370289601,2258182
1370291402,2258370
1370293201,2258542
1370295002,2258697
1370296801,2258867
1370298601,2258980
1370300402,2259107
1370302202,2259192
1370304001,2259275
1370305801,2259397
1370307601,2259505
1370309402,2259577
1370311201,2259662
1370313001,2259777
1370314802,2259927
1370316601,2260080
1370318403,2260167
1370320201,2260245
1370322001,2260347
1370323802,2260447
1370325601,2260580
1370327402,2260707
1370329201,2260855
1370331002,2260980
1370332801,2261150
1370334601,2261280
1370336401,2261417
1370338201,2261572
1370340002,2261737
1370341801,2261922
1370343602,2262167
1370345402,2262457
1370347201,2262685
1370349001,2262942
1370350801,2263170
1370352601,2263355
1370354402,2263607
1370356201,2263852
1370358002,2264122
1370359801,2264342
1370361602,2264675
1370363401,2264885
1370365202,2265145
1370367001,2265385
1370368801,2265597
1370370602,2265862
1370372402,2266057
1370374201,2266257
1370376001,2266387
1370377802,2266575
1370379601,2266735
1370381402,2266815
1370383201,2266877
1370385002,2267032
1370386801,2267127
1370388601,2267217
1370390402,2267317
1370392201,2267377
1370394001,2267492
1370395801,2267605
1370397602,2267717
1370399402,2267807
1370401202,2267940
1370403001,2268090
1370404802,2268215
1370406601,2268335
1370408401,2268410
1370410202,2268510
1370412001,2268625
1370413802,2268765
1370415601,2268865
1370417402,2268982
1370419201,2269072
1370421002,2269242
1370422801,2269382
1370424601,2269545
1370426402,2269675
1370428201,2269915
1370430003,2270130
1370431801,2270335
1370433601,2270522
1370435402,2270740
1370437201,2270885
1370439002,2271110
1370440801,2271277
1370442602,2271555
1370444401,2271822
1370446202,2271982
1370448001,2272322
1370449801,2272660
1370451601,2272880
1370453401,2273120
1370455202,2273247
1370457001,2273422
1370458802,2273617
1370460601,2273787
1370462402,2273965
1370464201,2274092
1370466001,2274195
1370467802,2274317
1370469601,2274405
1370471402,2274517
1370473202,2274580
1370475002,2274690
1370476801,2274755
1370478602,2274830
1370480401,2274960
1370482202,2275037
1370484001,2275102
1370485802,2275195
1370487601,2275285
1370489401,2275392
1370491201,2275545
1370493001,2275627
1370494802,2275745
1370496601,2275845
1370498402,2275980
1370500202,2276100
1370502001,2276275
1370503802,2276407
1370505601,2276540
1370507402,2276667
1370509201,2276840
1370511002,2276967
1370512801,2277097
1370514602,2277225
1370516401,2277407
1370518202,2277590
1370520001,2277795
1370521801,2278027
1370523601,2278215
1370525401,2278480
1370527202,2278655
1370529001,2278887
1370530802,2279112
1370532601,2279335
1370534401,2279515
1370536201,2279742
1370538001,2279947
1370539802,2280115
1370541601,2280270
1370543402,2280420
1370545201,2280585
1370547001,2280742
1370548801,2280855
1370550601,2280977
1370552402,2281102
1370554201,2281195
1370556002,2281305
1370557801,2281412
1370559601,2281465
1370561402,2281542
1370563201,2281642
1370565002,2281732
1370566801,2281805
1370568602,2281855
1370570401,2281937
1370572201,2282082
1370574001,2282155
1370575801,2282295
1370577602,2282382
1370579401,2282455
1370581202,2282537
1370583001,2282610
1370584802,2282667
1370586601,2282757
1370588402,2282832
1370590201,2282932
1370592001,2283027
1370593802,2283170
1370595602,2283360
1370597402,2283520
1370599201,2283655
1370601002,2283830
1370602801,2283985
1370604602,2284150
1370606401,2284367
1370608201,2284530
1370610001,2284650
1370611801,2284815
1370613602,2285000
1370615401,2285155
1370617202,2285375
1370619001,2285585
1370620801,2285837
1370622601,2285982
1370624402,2286162
1370626201,2286347
1370628001,2286505
1370629802,2286680
1370631601,2286797
1370633402,2286930
1370635201,2287127
1370637002,2287332
1370638801,2287440
1370640601,2287615
1370642402,2287737
1370644201,2287837
1370646002,2287930
1370647801,2288042
1370649602,2288095
1370651401,2288195
1370653201,2288300
1370655001,2288415
1370656801,2288497
1370658602,2288617
1370660401,2288712
1370662202,2288822
1370664001,2288985
1370665802,2289067
1370667601,2289202
1370669402,2289320
1370671201,2289387
1370673001,2289490
1370674801,2289582
1370676601,2289702
1370678402,2289820
1370680201,2289950
1370682002,2290075
1370683801,2290255
1370685602,2290390
1370687401,2290600
1370689201,2290765
1370691003,2291000
1370692801,2291160
1370694602,2291335
1370696401,2291502
1370698201,2291697
1370700002,2291870
1370701801,2292065
1370703602,2292262
1370705401,2292457
1370707202,2292612
1370709001,2292847
1370710802,2293010
1370712601,2293185
1370714402,2293377
1370716201,2293570
1370718001,2293727
1370719802,2293882
1370721601,2294027
1370723401,2294155
1370725202,2294280
1370727001,2294440
1370728802,2294527
1370730601,2294597
1370732401,2294690
1370734201,2294790
1370736001,2294847
1370737801,2294942
